deviceid,Time,value,device_type,home_id
domxem3-68C63AFB2EF7,2023-05-08 17:00:00+00:00,118.23078895463512,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 18:00:00+00:00,106.53365914786967,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 19:00:00+00:00,65.62221518987342,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 20:00:00+00:00,77.40021367521368,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 21:00:00+00:00,69.62644607843137,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 22:00:00+00:00,46.836592039801,2.0,132.0
domxem3-68C63AFB2EF7,2023-05-08 23:00:00+00:00,54.9783698296837,2.0,132.0
domxem3-84CCA8ACA770,2023-05-08 00:00:00+00:00,151.08931769722815,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 01:00:00+00:00,143.59448417591452,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 02:00:00+00:00,123.23820128479657,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 03:00:00+00:00,136.12142637447135,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 04:00:00+00:00,184.85834649815692,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 05:00:00+00:00,264.20146013448607,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 06:00:00+00:00,222.2011936936937,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 07:00:00+00:00,152.48540275049115,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 08:00:00+00:00,133.18665951359085,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 09:00:00+00:00,147.34722814498934,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 10:00:00+00:00,144.88271786492373,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 11:00:00+00:00,122.93068285814854,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 12:00:00+00:00,117.51476548514142,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 13:00:00+00:00,160.2186373390558,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 14:00:00+00:00,123.57151903237282,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 15:00:00+00:00,117.26905106970325,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 16:00:00+00:00,174.04890005583474,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 17:00:00+00:00,232.56147741147743,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 18:00:00+00:00,192.90843137254902,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 19:00:00+00:00,616.2819786096256,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 20:00:00+00:00,939.5957959542656,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 21:00:00+00:00,2068.6631872852236,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 22:00:00+00:00,2088.0631038647343,2.0,211.0
domxem3-84CCA8ACA770,2023-05-08 23:00:00+00:00,1023.6155555555556,2.0,211.0
domxem3-C82B9610EA08,2023-05-08 00:00:00+00:00,13.957666666666666,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 01:00:00+00:00,12.599293333333332,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 02:00:00+00:00,14.505575515635396,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 03:00:00+00:00,12.226629560915274,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 04:00:00+00:00,15.171476793248946,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 05:00:00+00:00,14.084903978052127,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 06:00:00+00:00,12.843730158730159,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 07:00:00+00:00,13.841475204017577,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 08:00:00+00:00,14.277379310344827,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 09:00:00+00:00,31.15655655655656,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 10:00:00+00:00,34.16246828143022,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 11:00:00+00:00,25.423201320132016,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 12:00:00+00:00,40.94379310344828,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 13:00:00+00:00,317.2995785440613,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 14:00:00+00:00,43.831931818181815,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 15:00:00+00:00,30.73238993710692,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 16:00:00+00:00,36.192921245421246,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 17:00:00+00:00,52.63609034267913,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 18:00:00+00:00,315.1937065637066,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 19:00:00+00:00,60.80716586151369,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 20:00:00+00:00,40.838306878306874,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 21:00:00+00:00,42.827103174603174,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 22:00:00+00:00,54.00268333333334,2.0,145.0
domxem3-C82B9610EA08,2023-05-08 23:00:00+00:00,48.46998027613412,2.0,145.0
domxem3-C82B96112D6F,2023-05-08 00:00:00+00:00,-224.79698979591836,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 01:00:00+00:00,-245.16755233494362,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 02:00:00+00:00,-228.12451388888888,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 03:00:00+00:00,-223.0164653243848,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 04:00:00+00:00,-216.4736465324385,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 05:00:00+00:00,-255.41750000000002,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 06:00:00+00:00,-213.88717439293598,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 07:00:00+00:00,-300.58998569384835,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 08:00:00+00:00,-276.8882602001539,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 09:00:00+00:00,-269.59765833333336,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 10:00:00+00:00,-281.6654640151515,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 11:00:00+00:00,-268.80730075625365,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 12:00:00+00:00,-272.84489583333334,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 13:00:00+00:00,-480.8401481481481,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 14:00:00+00:00,-828.268649122807,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 15:00:00+00:00,-581.0777679882526,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 16:00:00+00:00,-245.4484772182254,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 17:00:00+00:00,-689.9833545647558,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 18:00:00+00:00,-232.01800438596493,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 19:00:00+00:00,-231.13518018018019,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 20:00:00+00:00,-228.1463087248322,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 21:00:00+00:00,-569.4574261603376,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 22:00:00+00:00,-711.7024537037038,2.0,125.0
domxem3-C82B96112D6F,2023-05-08 23:00:00+00:00,-275.69266666666664,2.0,125.0
domxem3-C82B9611633D,2023-05-08 18:00:00+00:00,106.57595078299775,2.0,123.0
domxem3-C82B9611633D,2023-05-08 19:00:00+00:00,95.55004219409282,2.0,123.0
domxem3-C82B9611633D,2023-05-08 20:00:00+00:00,86.93569351230424,2.0,123.0
domxem3-C82B9611633D,2023-05-08 21:00:00+00:00,58.36509881422925,2.0,123.0
domxem3-C82B9611633D,2023-05-08 22:00:00+00:00,71.42585858585859,2.0,123.0
domxem3-C82B9611633D,2023-05-08 23:00:00+00:00,64.13928104575163,2.0,123.0
domxem3-C82B96116354,2023-05-08 00:00:00+00:00,-1234.2658670260557,2.0,138.0
domxem3-C82B96116354,2023-05-08 01:00:00+00:00,505.0316835871404,2.0,138.0
domxem3-C82B96116354,2023-05-08 02:00:00+00:00,-573.4669487179486,2.0,138.0
domxem3-C82B96116354,2023-05-08 03:00:00+00:00,-1398.757032520325,2.0,138.0
domxem3-C82B96116354,2023-05-08 04:00:00+00:00,-1114.7061274509804,2.0,138.0
domxem3-C82B96116354,2023-05-08 05:00:00+00:00,-85.51833333333333,2.0,138.0
domxem3-C82B96116354,2023-05-08 06:00:00+00:00,-1442.9697597597599,2.0,138.0
domxem3-C82B96116354,2023-05-08 07:00:00+00:00,-441.02401493930904,2.0,138.0
domxem3-C82B96116354,2023-05-08 08:00:00+00:00,624.7530633802817,2.0,138.0
domxem3-C82B96116354,2023-05-08 09:00:00+00:00,-2095.9326571428574,2.0,138.0
domxem3-C82B96116354,2023-05-08 10:00:00+00:00,-1440.6478846153846,2.0,138.0
domxem3-C82B96116354,2023-05-08 11:00:00+00:00,530.5539318600368,2.0,138.0
domxem3-C82B96116354,2023-05-08 12:00:00+00:00,-226.88962524654832,2.0,138.0
domxem3-C82B96116354,2023-05-08 13:00:00+00:00,-1503.447865079365,2.0,138.0
domxem3-C82B96116354,2023-05-08 14:00:00+00:00,-1492.0725614927906,2.0,138.0
domxem3-C82B96116354,2023-05-08 15:00:00+00:00,168.29435158501443,2.0,138.0
domxem3-C82B96116354,2023-05-08 16:00:00+00:00,-1297.4727938808373,2.0,138.0
domxem3-C82B96116354,2023-05-08 17:00:00+00:00,-572.0286493184634,2.0,138.0
domxem3-C82B96116354,2023-05-08 18:00:00+00:00,203.2729818594104,2.0,138.0
domxem3-C82B96116354,2023-05-08 19:00:00+00:00,-2220.759782051282,2.0,138.0
domxem3-C82B96116354,2023-05-08 20:00:00+00:00,-991.5527171717172,2.0,138.0
domxem3-C82B96116354,2023-05-08 21:00:00+00:00,34.87358490566038,2.0,138.0
domxem3-C82B96116354,2023-05-08 22:00:00+00:00,-112.19208144796379,2.0,138.0
domxem3-C82B96116354,2023-05-08 23:00:00+00:00,-1256.9202574257426,2.0,138.0
domxem3-C8C9A370578A,2023-05-08 00:00:00+00:00,84.99565759637188,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 01:00:00+00:00,33.464424640400246,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 02:00:00+00:00,25.53153811149033,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 03:00:00+00:00,25.627170596393896,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 04:00:00+00:00,27.15067498844198,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 05:00:00+00:00,27.009454724895143,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 06:00:00+00:00,26.851094147582696,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 07:00:00+00:00,60.646741479634244,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 08:00:00+00:00,106.8263577586207,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 09:00:00+00:00,126.70434173669469,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 10:00:00+00:00,94.10309018942607,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 11:00:00+00:00,31.45460373998219,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 12:00:00+00:00,224.41386202450033,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 13:00:00+00:00,338.7499530516432,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 14:00:00+00:00,80.03862700228832,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 15:00:00+00:00,126.5792230576441,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 16:00:00+00:00,179.38949494949495,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 17:00:00+00:00,235.400803080308,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 18:00:00+00:00,148.9175663206459,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 19:00:00+00:00,112.28758672699848,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 20:00:00+00:00,137.8983963963964,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 21:00:00+00:00,96.8578888888889,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 22:00:00+00:00,102.67834876543209,2.0,276.0
domxem3-C8C9A370578A,2023-05-08 23:00:00+00:00,65.90173967459324,2.0,276.0
domxem3-ECFABCC7EDFF,2023-05-08 00:00:00+00:00,-4.254492753623189,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 01:00:00+00:00,-4.302283464566929,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 02:00:00+00:00,-4.318387978142076,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 03:00:00+00:00,-3.872448979591837,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 04:00:00+00:00,-4.413089430894309,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 05:00:00+00:00,-4.34424,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 06:00:00+00:00,-4.159590163934427,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 07:00:00+00:00,19.93905303030303,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 08:00:00+00:00,18.604823529411764,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 09:00:00+00:00,68.92645645645645,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 10:00:00+00:00,59.00827956989247,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 11:00:00+00:00,54.08681081081081,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 12:00:00+00:00,-3.229884259259259,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 13:00:00+00:00,-4.376666666666667,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 14:00:00+00:00,19.514376590330787,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 15:00:00+00:00,462.04973389355746,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 16:00:00+00:00,53.20873701605288,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 17:00:00+00:00,11.674134697357204,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 18:00:00+00:00,7.12560113960114,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 19:00:00+00:00,6.139008714596949,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 20:00:00+00:00,13.478610690872415,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 21:00:00+00:00,12.806653944020356,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 22:00:00+00:00,-1.8032846715328466,2.0,3.0
domxem3-ECFABCC7EDFF,2023-05-08 23:00:00+00:00,-3.0514035087719296,2.0,3.0
domxem3-ECFABCC7EE1B,2023-05-08 00:00:00+00:00,79.42120527306967,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 01:00:00+00:00,77.13865,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 02:00:00+00:00,79.40489220563848,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 03:00:00+00:00,72.93546531302877,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 04:00:00+00:00,69.47982728842833,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 05:00:00+00:00,76.25137457044674,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 06:00:00+00:00,86.74593434343434,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 07:00:00+00:00,98.05298969072165,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 08:00:00+00:00,92.25931271477663,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 09:00:00+00:00,472.7482363315697,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 10:00:00+00:00,475.15462081128743,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 11:00:00+00:00,489.9938639455782,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 12:00:00+00:00,135.83441176470586,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 13:00:00+00:00,538.0616740088105,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 14:00:00+00:00,495.5229498525074,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 15:00:00+00:00,389.6401834862385,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 16:00:00+00:00,133.67475757575758,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 17:00:00+00:00,123.32408554572271,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 18:00:00+00:00,232.41714035087716,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 19:00:00+00:00,206.966,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 20:00:00+00:00,139.1552760736196,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 21:00:00+00:00,142.20058823529413,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 22:00:00+00:00,138.53319105691057,2.0,38.0
domxem3-ECFABCC7EE1B,2023-05-08 23:00:00+00:00,115.26310975609755,2.0,38.0
domxem3-ECFABCC7EE50,2023-05-08 00:00:00+00:00,34.752360248447204,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 01:00:00+00:00,139.77722627737228,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 02:00:00+00:00,88.37734265734265,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 03:00:00+00:00,52.45435244161359,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 04:00:00+00:00,32.50473484848485,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 05:00:00+00:00,38.85989177489178,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 06:00:00+00:00,46.171387283236996,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 07:00:00+00:00,32.06887489504618,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 08:00:00+00:00,54.00361006289309,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 09:00:00+00:00,28.025448717948716,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 10:00:00+00:00,50.56949317738792,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 11:00:00+00:00,23.143026634382565,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 12:00:00+00:00,57.44892551892551,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 13:00:00+00:00,33.968059701492535,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 14:00:00+00:00,38.36026923076923,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 15:00:00+00:00,47.14765853658537,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 16:00:00+00:00,25.57183215130024,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 17:00:00+00:00,57.04857677902621,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 18:00:00+00:00,22.383286163522012,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 19:00:00+00:00,52.12770519262982,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 20:00:00+00:00,25.757885802469136,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 21:00:00+00:00,57.22534216335541,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 22:00:00+00:00,35.83234513274336,2.0,1.0
domxem3-ECFABCC7EE50,2023-05-08 23:00:00+00:00,48.419651022864024,2.0,1.0
domxem3-ECFABCC7EEBA,2023-05-08 00:00:00+00:00,31.420616605616605,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 01:00:00+00:00,85.27074367088606,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 02:00:00+00:00,59.88343660355709,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 03:00:00+00:00,71.77901075268817,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 04:00:00+00:00,52.65629057187017,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 05:00:00+00:00,40.6301282051282,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 06:00:00+00:00,57.89085844748858,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 07:00:00+00:00,29.351787003610106,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 08:00:00+00:00,82.90006230529595,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 09:00:00+00:00,39.840924731182795,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 10:00:00+00:00,174.24229426433917,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 11:00:00+00:00,99.27298245614035,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 12:00:00+00:00,82.50281198003329,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 13:00:00+00:00,80.77251507321274,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 14:00:00+00:00,96.6108843537415,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 15:00:00+00:00,18.63817384370016,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 16:00:00+00:00,49.80189276485788,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 17:00:00+00:00,88.06592970521541,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 18:00:00+00:00,366.5163025889968,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 19:00:00+00:00,36.415894179894174,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 20:00:00+00:00,58.00057170542635,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 21:00:00+00:00,64.88864928909952,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 22:00:00+00:00,19.788626919602528,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 23:00:00+00:00,72.07163277880468,2.0,22.0
domxem3-ECFABCC7EED2,2023-05-08 00:00:00+00:00,220.6848590381426,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 01:00:00+00:00,362.6801633986928,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 02:00:00+00:00,363.3765783664459,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 03:00:00+00:00,424.97696969696966,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 04:00:00+00:00,216.85435745353897,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 05:00:00+00:00,383.6711928651059,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 06:00:00+00:00,2674.1340223944876,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 07:00:00+00:00,551.6460793287566,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 08:00:00+00:00,1373.1352804232806,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 09:00:00+00:00,1027.7142457091236,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 10:00:00+00:00,944.8919417475728,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 11:00:00+00:00,822.470447454844,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 12:00:00+00:00,1126.9625725338492,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 13:00:00+00:00,641.0679001650166,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 14:00:00+00:00,169.0004517843584,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 15:00:00+00:00,419.13927731092434,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 16:00:00+00:00,966.4590999999999,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 17:00:00+00:00,326.4230795847751,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 18:00:00+00:00,389.89348101265824,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 19:00:00+00:00,396.33893416927896,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 20:00:00+00:00,422.2099365079365,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 21:00:00+00:00,597.7093778538813,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 22:00:00+00:00,868.2245625511039,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 23:00:00+00:00,797.2056710310966,2.0,24.0
domxem3-ECFABCC7EF31,2023-05-08 00:00:00+00:00,58.10757105943153,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 01:00:00+00:00,59.194769647696475,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 02:00:00+00:00,59.97645333333333,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 03:00:00+00:00,57.04787634408603,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 04:00:00+00:00,54.49737704918033,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 05:00:00+00:00,59.08397849462366,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 06:00:00+00:00,55.17172043010753,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 07:00:00+00:00,289.89936981757876,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 08:00:00+00:00,33.270797101449276,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 09:00:00+00:00,21.58298245614035,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 10:00:00+00:00,8.292984496124031,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 11:00:00+00:00,17.848565121412804,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 12:00:00+00:00,21.957961630695443,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 13:00:00+00:00,8.25492673992674,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 14:00:00+00:00,247.18021686746988,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 15:00:00+00:00,82.70244292237443,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 16:00:00+00:00,50.74309604519774,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 17:00:00+00:00,22.92055979643766,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 18:00:00+00:00,13.411019607843137,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 19:00:00+00:00,11.345968992248062,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 20:00:00+00:00,1074.6323529411766,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 21:00:00+00:00,2221.5103333333336,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 22:00:00+00:00,175.5897493734336,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 23:00:00+00:00,60.96910761154856,2.0,15.0
domxem3-ECFABCC7F05A,2023-05-08 00:00:00+00:00,48.807402298850576,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 01:00:00+00:00,40.70709750566894,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 02:00:00+00:00,41.217471264367816,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 03:00:00+00:00,38.555071428571424,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 04:00:00+00:00,41.69713675213675,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 05:00:00+00:00,37.71088729016787,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 06:00:00+00:00,39.9120045045045,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 07:00:00+00:00,41.8324487895717,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 08:00:00+00:00,174.14719931271478,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 09:00:00+00:00,60.30096539162113,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 10:00:00+00:00,94.105875,2.0,29.0
