time,dataid,value,equipmentId,homeID,date
1626444000000000000,0,1564.3201111111111,0,0,16/07/2021 02:00 PM
1626447600000000000,0,1529.1401333333336,0,0,16/07/2021 03:00 PM
1626451200000000000,0,1990.414952777778,0,0,16/07/2021 04:00 PM
1626454800000000000,0,2145.7930666666666,0,0,16/07/2021 05:00 PM
1626458400000000000,0,1714.0523972222222,0,0,16/07/2021 06:00 PM
1626462000000000000,0,1699.1460583333333,0,0,16/07/2021 07:00 PM
1626465600000000000,0,1533.459016666667,0,0,16/07/2021 08:00 PM
1626469200000000000,0,1606.637402777778,0,0,16/07/2021 09:00 PM
1626472800000000000,0,1369.1536805555556,0,0,16/07/2021 10:00 PM
1626476400000000000,0,1194.976991666667,0,0,16/07/2021 11:00 PM
1626480000000000000,0,1011.8620194444444,0,0,17/07/2021 12:00 AM
1626483600000000000,0,1103.5976805555556,0,0,17/07/2021 01:00 AM
